id,country,continent,group,height (cm)
9582,Saudi Arabia,Asia,B,171
14783,Saint Kitts and Nevis,North America,A,165
17961,Equatorial Guinea,Africa,A,165
143,Haiti,North America,A,159
4264,Kenya,Africa,B,171
8569,Antigua and Barbuda,North America,A,161
10199,Iran,Asia,A,161
18582,United States,North America,B,176
15641,Armenia,Europe,A,160
10711,Slovakia,Europe,A,168
2716,Fiji,Oceania,B,175
9765,Djibouti,Africa,A,168
1610,Georgia,Europe,B,175
3226,Panama,North America,B,170
2971,Yemen,Asia,A,156
10935,Hungary,Europe,A,158
16017,Austria,Europe,A,166
774,Belarus,Europe,B,177
3623,Saint Kitts and Nevis,North America,A,164
5269,Cameroon,Africa,A,159
6768,Colombia,South America,B,171
2037,Kuwait,Asia,A,160
5858,Saint Vincent and the Grenadines,North America,B,178
18263,Belize,North America,A,158
10242,Malawi,Africa,B,166
11823,Sierra Leone,Africa,A,156
13495,El Salvador,North America,A,155
4095,Albania,Europe,A,161
4273,Laos,Asia,A,154
10434,Australia,Oceania,B,178
15777,Indonesia,Asia,A,154
4762,Solomon Islands,Oceania,B,162
4995,Ireland,Europe,A,166
9598,Solomon Islands,Oceania,B,163
6611,Serbia,Europe,A,168
5168,Togo,Africa,B,171
17883,Bangladesh,Asia,A,152
2644,Bhutan,Asia,B,166
10419,Albania,Europe,A,162
6760,Central African Republic,Africa,B,166
9621,Syria,Asia,A,151
14803,Slovakia,Europe,A,165
7786,Uganda,Africa,B,168
5736,Iraq,Asia,B,173
13709,Sweden,Europe,A,166
15442,Libya,Africa,B,175
4633,Jordan,Asia,A,160
10657,North Korea,Asia,A,160
8404,Morocco,Africa,B,176
243,Norway,Europe,A,167
16580,Mauritius,Africa,B,173
13611,Mongolia,Asia,A,159
8086,Saint Kitts and Nevis,North America,B,173
18580,United Kingdom,Europe,B,178
15526,Saint Kitts and Nevis,North America,B,175
1353,Niger,Africa,A,161
17965,Estonia,Europe,A,167
13456,Central African Republic,Africa,B,173
15428,Kuwait,Asia,B,176
6314,Venezuela,South America,B,174
18224,Zambia,Africa,B,168
345,Tuvalu,Oceania,A,162
4142,Bulgaria,Europe,B,165
3663,Swaziland,Africa,A,157
10922,Guatemala,North America,B,165
18020,Jamaica,North America,B,174
9338,Bermuda,North America,B,169
16629,Poland,Europe,A,166
2676,Colombia,South America,B,171
2745,Guyana,South America,A,159
10228,Lebanon,Asia,B,179
10010,Tunisia,Africa,B,178
9809,Guinea,Africa,A,157
6002,Bulgaria,Europe,B,177
7156,Czech Republic,Europe,B,182
9493,Lithuania,Europe,A,166
17676,Lithuania,Europe,B,183
11363,Maldives,Asia,A,153
2351,French Polynesia,Oceania,A,167
11994,Denmark,Europe,B,182
686,Swaziland,Africa,B,170
121,Gabon,Africa,A,159
15171,Sierra Leone,Africa,A,156
1150,Belize,North America,B,173
11138,United Arab Emirates,Asia,B,172
798,Burundi,Africa,B,175
2623,Australia,Oceania,A,163
18561,Togo,Africa,A,157
2139,Saint Vincent and the Grenadines,North America,A,165
16414,Botswana,Africa,B,174
14979,Ecuador,South America,A,156
15539,Serbia,Europe,A,167
10018,Uganda,Africa,B,167
8401,Moldova,Europe,A,164
2994,Australia,Oceania,B,179
15974,United Arab Emirates,Asia,B,176
14746,Nigeria,Africa,B,169
2794,Libya,Africa,B,179
1992,Grenada,North America,B,177
14397,Poland,Europe,A,165
9740,Chile,South America,B,172
15677,Burkina Faso,Africa,A,160
14111,Uganda,Africa,A,159
8651,Dominica,North America,A,167
15017,Guinea,Africa,A,160
1028,Senegal,Africa,B,173
4288,Madagascar,Africa,B,160
7332,Puerto Rico,North America,B,185
15700,Cook Islands,Oceania,B,176
13481,Czech Republic,Europe,A,167
9625,Tajikistan,Asia,A,157
2786,Latvia,Europe,B,184
8812,Peru,South America,B,166
1139,Azerbaijan,Europe,A,162
13745,United Kingdom,Europe,A,163
12092,Liberia,Africa,B,166
16927,Lesotho,Africa,A,156
11166,American Samoa,Oceania,B,178
6275,Taiwan,Asia,A,162
6426,El Salvador,North America,B,173
9648,Ukraine,Europe,B,182
1114,Zimbabwe,Africa,B,170
15889,Puerto Rico,North America,A,162
8680,Germany,Europe,B,180
12193,Seychelles,Africa,A,161
15421,Jordan,Asia,A,158
2488,Peru,South America,B,167
5125,Seychelles,Africa,A,160
5833,Papua New Guinea,Oceania,A,158
12061,Iraq,Asia,A,157
5156,Syria,Asia,B,165
10241,Madagascar,Africa,A,154
7289,Morocco,Africa,A,161
3785,Central African Republic,Africa,A,157
9876,Mali,Africa,B,171
15472,Morocco,Africa,B,174
7068,Afghanistan,Asia,B,170
11749,Moldova,Europe,A,164
4420,Thailand,Asia,B,171
6354,Belarus,Europe,B,180
10185,Guyana,South America,A,160
9827,Iran,Asia,A,160
9919,Pakistan,Asia,A,154
2534,South Africa,Africa,B,168
846,El Salvador,North America,B,172
1553,Central African Republic,Africa,A,159
4956,Gabon,Africa,B,173
2173,Suriname,South America,A,163
13667,Saint Kitts and Nevis,North America,A,165
13469,Cook Islands,Oceania,A,167
16169,Kenya,Africa,A,160
13408,Armenia,Europe,B,171
1247,Greenland,North America,A,161
14295,Ireland,Europe,A,163
8895,Tunisia,Africa,A,162
5675,Dominica,North America,A,166
11361,Malaysia,Asia,A,157
11452,Singapore,Asia,B,171
5586,American Samoa,Oceania,B,176
4339,Pakistan,Asia,A,155
1025,Samoa,Oceania,A,165
14205,Chile,South America,A,158
9841,Jordan,Asia,A,160
5405,Madagascar,Africa,A,153
3363,Argentina,South America,A,160
6307,United States,North America,A,163
3639,Sierra Leone,Africa,A,156
11560,Barbados,North America,B,173
5159,Taiwan,Asia,A,160
3122,Hungary,Europe,B,172
10429,Antigua and Barbuda,North America,A,170
11058,Russia,Asia,B,176
1403,Serbia,Europe,A,167
13873,Estonia,Europe,A,168
5044,Marshall Islands,Oceania,B,163
14543,Belize,North America,A,156
18589,Vanuatu,Oceania,A,160
4211,French Polynesia,Oceania,A,166
17204,Djibouti,Africa,B,161
13687,Slovakia,Europe,A,167
4231,Guinea-Bissau,Africa,A,158
5340,Grenada,North America,B,179
16766,Bangladesh,Asia,B,164
14504,Zambia,Africa,B,166
3558,Mauritania,Africa,B,164
6281,Thailand,Asia,A,160
13184,Jamaica,North America,B,176
15190,Sudan,Africa,B,174
15014,Guatemala,North America,B,165
1860,Afghanistan,Asia,B,166
6369,Bosnia and Herzegovina,Europe,A,168
13283,Portugal,Europe,A,159
8568,Antigua and Barbuda,North America,B,180
295,Slovakia,Europe,A,168
4282,Libya,Africa,B,179
9878,Malta,Europe,B,169
11542,Angola,Africa,B,162
12302,Bangladesh,Asia,B,164
8715,Ireland,Europe,A,165
11960,Cabo Verde,Africa,B,174
10504,Czech Republic,Europe,B,182
17386,Saint Kitts and Nevis,North America,B,172
14809,Somalia,Africa,A,157
9388,Czech Republic,Europe,B,182
13948,Lebanon,Asia,B,178
18014,Ireland,Europe,B,178
7253,Lebanon,Asia,A,163
16821,Côte d'Ivoire,Africa,A,158
11036,Palau,Oceania,B,173
13205,Lebanon,Asia,A,164
13029,Andorra,Europe,A,174
3790,China,Asia,B,175
17946,Denmark,Europe,B,182
12180,Saint Lucia,North America,B,175
4431,Tunisia,Africa,A,163
12733,Cuba,North America,A,159
10275,Netherlands,Europe,A,169
16716,Ukraine,Europe,B,181
15479,Nauru,Oceania,A,157
52,Burkina Faso,Africa,B,168
14274,Guinea-Bissau,Africa,B,171
9404,Equatorial Guinea,Africa,B,176
33,Belgium,Europe,A,163
17380,Romania,Europe,B,176
13140,Gabon,Africa,B,169
17952,Dominican Republic,North America,B,172
13164,Honduras,North America,B,167
1979,French Polynesia,Oceania,A,165
5803,Mozambique,Africa,A,154
2719,Finland,Europe,A,166
3098,Georgia,Europe,B,176
6214,Portugal,Europe,B,176
16375,American Samoa,Oceania,A,166
11139,United Arab Emirates,Asia,A,159
9905,New Zealand,Oceania,A,164
8639,Croatia,Europe,A,166
9588,Seychelles,Africa,B,175
2324,Djibouti,Africa,B,161
12298,Azerbaijan,Europe,B,173
11635,El Salvador,North America,A,156
5517,Sri Lanka,Asia,A,155
5076,North Korea,Asia,B,181
17175,Canada,North America,A,163
15234,United States,North America,B,177
2251,Australia,Oceania,A,164
7743,South Africa,Africa,A,159
14330,Luxembourg,Europe,B,176
2843,Nigeria,Africa,A,157
12303,Bangladesh,Asia,A,151
13497,Equatorial Guinea,Africa,A,155
11183,Azerbaijan,Europe,A,162
17666,Latvia,Europe,B,181
16812,Colombia,South America,B,171
8451,Qatar,Asia,A,161
16906,Japan,Asia,B,171
532,Israel,Asia,B,177
6376,Burkina Faso,Africa,B,173
10741,Tajikistan,Asia,A,157
14611,El Salvador,North America,A,156
5526,Switzerland,Europe,B,178
1844,Uruguay,South America,B,176
2231,Zimbabwe,Africa,A,160
16910,Kazakhstan,Asia,B,172
2447,Mexico,North America,A,157
7048,United Kingdom,Europe,B,177
15477,Namibia,Africa,A,160
7192,Germany,Europe,B,178
4630,Japan,Asia,B,171
4502,Bermuda,North America,B,180
18081,Namibia,Africa,A,159
5054,Mongolia,Asia,B,169
10438,Azerbaijan,Europe,B,172
9614,Swaziland,Africa,B,168
8592,Benin,Africa,B,167
17904,Brazil,South America,B,176
5881,Somalia,Africa,A,160
7160,Djibouti,Africa,B,166
16953,Mauritius,Africa,A,159
7609,Jordan,Asia,A,158
35,Belize,North America,A,158
6505,Laos,Asia,A,154
8116,South Korea,Asia,B,176
15566,Swaziland,Africa,B,169
7706,Qatar,Asia,B,175
12497,Morocco,Africa,A,162
16324,Thailand,Asia,B,172
2487,Paraguay,South America,A,157
17440,Thailand,Asia,B,171
14142,American Samoa,Oceania,B,179
1170,Burundi,Africa,B,159
12592,Sweden,Europe,B,181
6520,Madagascar,Africa,B,161
5842,Portugal,Europe,B,172
9965,Singapore,Asia,A,160
9433,Grenada,North America,A,165
3633,Senegal,Africa,A,165
2279,Botswana,Africa,A,160
15191,Sudan,Africa,A,158
3277,Somalia,Africa,A,162
6948,Papua New Guinea,Oceania,B,160
2208,Ukraine,Europe,B,182
9752,Côte d'Ivoire,Africa,B,168
9926,Paraguay,South America,B,173
7345,Saint Lucia,North America,A,164
8917,Vanuatu,Oceania,A,158
14430,Slovakia,Europe,B,182
4301,Marshall Islands,Oceania,A,153
2113,Papua New Guinea,Oceania,A,156
16299,South Africa,Africa,A,157
2119,Philippines,Asia,A,154
2907,South Africa,Africa,A,158
11149,Vanuatu,Oceania,A,162
10571,Iran,Asia,A,161
15484,New Zealand,Oceania,B,177
15041,Israel,Asia,A,161
5109,Rwanda,Africa,A,157
5188,United Kingdom,Europe,B,178
1216,Egypt,Africa,B,175
17480,Zambia,Africa,B,167
16779,Bermuda,North America,A,165
9231,South Africa,Africa,A,159
5941,Vanuatu,Oceania,A,161
16217,Morocco,Africa,A,161
14546,Bermuda,North America,B,191
10620,Mali,Africa,B,177
2547,Swaziland,Africa,A,157
13797,Belgium,Europe,A,163
12098,Luxembourg,Europe,B,179
11963,Cambodia,Asia,A,155
7804,Vietnam,Asia,B,169
15263,Angola,Africa,A,166
9343,Bolivia,South America,A,153
5487,Saint Vincent and the Grenadines,North America,A,164
16026,Belarus,Europe,B,180
1935,Comoros,Africa,A,157
6071,French Polynesia,Oceania,A,165
8878,Taiwan,Asia,B,174
5862,Saudi Arabia,Asia,B,171
14541,Belgium,Europe,A,164
10526,Ethiopia,Africa,B,169
13125,Equatorial Guinea,Africa,A,163
7680,North Korea,Asia,B,174
6076,Germany,Europe,B,181
5780,Malaysia,Asia,B,170
5787,Malta,Europe,A,163
16459,Denmark,Europe,A,169
5904,Tajikistan,Asia,B,166
2566,Tonga,Oceania,B,173
13389,Zambia,Africa,A,158
11312,Indonesia,Asia,B,165
4645,Laos,Asia,A,152
3404,Cabo Verde,Africa,B,175
6977,Samoa,Oceania,A,164
10418,Albania,Europe,B,173
14590,Croatia,Europe,B,180
11439,Saint Vincent and the Grenadines,North America,A,163
10969,Laos,Asia,A,152
15846,Mozambique,Africa,B,166
4857,Austria,Europe,A,167
157,Iraq,Asia,A,159
17747,Portugal,Europe,A,161
16178,Latvia,Europe,B,184
10423,American Samoa,Oceania,A,169
3071,Dominica,North America,A,167
15769,Honduras,North America,A,154
15534,Saudi Arabia,Asia,B,171
10454,Bermuda,North America,B,174
5501,Singapore,Asia,A,159
6653,Thailand,Asia,A,160
2254,Azerbaijan,Europe,B,172
9288,Vanuatu,Oceania,B,166
16170,Kiribati,Oceania,B,167
1884,Bahrain,Asia,B,173
10086,Bolivia,South America,B,168
6684,Vanuatu,Oceania,B,168
4843,American Samoa,Oceania,A,166
732,Vanuatu,Oceania,B,171
8661,Equatorial Guinea,Africa,A,155
6661,Trinidad and Tobago,North America,A,165
14120,Uruguay,South America,B,174
2642,Bermuda,North America,B,173
7721,Samoa,Oceania,A,163
8924,Zambia,Africa,B,168
17026,Serbia,Europe,B,180
8800,Oman,Asia,B,173
13977,Mauritius,Africa,A,159
16474,Eritrea,Africa,B,173
9058,Greenland,North America,B,173
13697,South Korea,Asia,A,162
11861,Thailand,Asia,A,158
9887,Mexico,North America,A,157
11546,Argentina,South America,B,175
11597,Central African Republic,Africa,A,162
5202,Yemen,Asia,B,165
8364,Laos,Asia,B,162
15672,Brazil,South America,B,176
11529,Zambia,Africa,A,158
16553,Lebanon,Asia,A,163
17098,Uzbekistan,Asia,B,169
14143,American Samoa,Oceania,A,170
9027,Ecuador,South America,A,154
3286,Sudan,Africa,B,171
13638,Pakistan,Asia,B,166
8088,Saint Lucia,North America,B,174
18473,Oman,Asia,A,157
74,Comoros,Africa,B,168
18203,Uganda,Africa,A,157
8433,Palau,Oceania,A,161
2185,Tajikistan,Asia,A,159
5535,Tanzania,Africa,A,156
10984,Madagascar,Africa,B,168
16626,Philippines,Asia,B,164
5620,Bhutan,Asia,B,165
1630,Haiti,North America,B,174
10382,Tunisia,Africa,B,178
4088,Zambia,Africa,B,169
713,Turkey,Asia,A,162
435,Canada,North America,A,165
5484,Saint Lucia,North America,B,176
431,Cambodia,Asia,A,155
18282,Burundi,Africa,B,166
10375,Timor-Leste,Asia,A,151
5018,Latvia,Europe,B,178
15045,Jamaica,North America,A,163
17183,China,Asia,A,162
4972,Guinea,Africa,B,172
12139,Nicaragua,North America,A,154
6487,Italy,Europe,A,162
7455,Argentina,South America,A,160
237,Niger,Africa,A,159
10272,Nepal,Asia,B,165
4000,Samoa,Oceania,B,173
11056,Romania,Europe,B,178
16186,Libya,Africa,B,175
8105,Singapore,Asia,A,159
10317,Rwanda,Africa,A,157
4712,Palau,Oceania,B,173
10167,Georgia,Europe,A,163
9449,Iceland,Europe,A,169
16386,Australia,Oceania,B,178
4204,Fiji,Oceania,B,176
16162,Japan,Asia,B,172
17368,Peru,South America,B,165
303,South Africa,Africa,A,158
7227,Ireland,Europe,A,164
1395,Saint Vincent and the Grenadines,North America,A,164
14444,Sri Lanka,Asia,B,167
16650,Saudi Arabia,Asia,B,171
2039,Kyrgyzstan,Asia,A,159
7577,Guinea,Africa,A,157
10831,Bolivia,South America,A,157
7134,Chad,Africa,B,176
16133,Guinea,Africa,A,157
14263,Ghana,Africa,A,159
17674,Libya,Africa,B,173
569,Madagascar,Africa,A,152
13895,Greenland,North America,A,163
16527,Ireland,Europe,A,165
6312,Vanuatu,Oceania,B,169
13383,Venezuela,South America,A,158
10415,Zimbabwe,Africa,A,160
5142,Spain,Europe,B,176
15995,Zimbabwe,Africa,A,159
11702,Kazakhstan,Asia,B,176
1157,Bhutan,Asia,A,153
15133,Papua New Guinea,Oceania,A,156
2460,Nepal,Asia,B,164
2664,Cameroon,Africa,B,173
10685,Romania,Europe,A,165
16071,Comoros,Africa,A,156
5870,Sierra Leone,Africa,B,165
13494,El Salvador,North America,B,171
12544,Romania,Europe,B,177
3714,Yemen,Asia,B,163
438,Chad,Africa,B,171
14773,Puerto Rico,North America,A,161
5482,Saint Kitts and Nevis,North America,B,173
1240,Germany,Europe,B,179
2869,Puerto Rico,North America,A,163
17210,Ecuador,South America,B,168
11315,Iran,Asia,A,161
870,Ghana,Africa,B,172
1202,Cyprus,Europe,B,170
8381,Madagascar,Africa,A,151
4435,Turkmenistan,Asia,A,162
10569,Indonesia,Asia,A,153
14560,Burkina Faso,Africa,B,172
5983,Belarus,Europe,A,166
17926,China,Asia,B,175
11795,Portugal,Europe,A,160
8486,South Africa,Africa,B,170
18499,Russia,Asia,A,164
15054,Kiribati,Oceania,B,172
1670,Latvia,Europe,B,183
1666,Kyrgyzstan,Asia,B,170
6048,Dominican Republic,North America,B,174
10677,Poland,Europe,A,165
9076,Iceland,Europe,B,178
7055,Uzbekistan,Asia,A,161
14482,Uganda,Africa,B,169
4960,Germany,Europe,B,180
10964,Kuwait,Asia,B,175
17944,Czech Republic,Europe,B,180
17495,Angola,Africa,A,150
10880,Djibouti,Africa,B,182
8766,Mauritania,Africa,B,167
4588,Germany,Europe,B,178
9929,Peru,South America,A,153
14461,Tajikistan,Asia,A,158
2095,Nicaragua,North America,A,154
13914,India,Asia,B,166
9738,Chad,Africa,B,170
10852,Central African Republic,Africa,B,169
1939,Costa Rica,North America,A,159
18586,Uzbekistan,Asia,B,170
2094,Nicaragua,North America,B,166
16304,Sri Lanka,Asia,B,166
14076,Suriname,South America,B,171
16188,Lithuania,Europe,B,178
13351,Timor-Leste,Asia,A,153
2491,Philippines,Asia,A,153
18173,Sweden,Europe,A,166
12459,Latvia,Europe,A,166
1239,Georgia,Europe,A,161
7677,Niger,Africa,A,158
14456,Syria,Asia,B,167
911,Japan,Asia,A,158
8067,Paraguay,South America,A,161
14319,Latvia,Europe,A,167
2977,Afghanistan,Asia,A,157
565,Lithuania,Europe,A,168
9353,Burkina Faso,Africa,A,163
7471,Belarus,Europe,A,166
1484,Zambia,Africa,B,167
2554,Taiwan,Asia,B,174
12174,Russia,Asia,B,174
10854,Chad,Africa,B,174
6061,Estonia,Europe,A,167
16605,Niger,Africa,A,160
3177,Malaysia,Asia,A,158
13796,Belgium,Europe,B,177
17934,Costa Rica,North America,B,174
2643,Bermuda,North America,A,163
16938,Malawi,Africa,B,166
14162,Bangladesh,Asia,B,166
8704,Iceland,Europe,B,182
13453,Cameroon,Africa,A,159
14044,Samoa,Oceania,B,175
6156,Mali,Africa,B,172
12931,Saudi Arabia,Asia,A,159
7536,Dominican Republic,North America,B,174
9069,Guyana,South America,A,158
18344,France,Europe,B,180
6356,Belgium,Europe,B,178
3813,Djibouti,Africa,A,159
3826,Eritrea,Africa,B,167
16547,Kyrgyzstan,Asia,A,158
14437,Somalia,Africa,A,162
8331,Hungary,Europe,A,165
10967,Kyrgyzstan,Asia,A,160
12254,United Arab Emirates,Asia,B,172
4802,Tunisia,Africa,B,175
7421,United Kingdom,Europe,A,164
15237,Uruguay,South America,A,162
11945,Bhutan,Asia,A,154
13630,Nigeria,Africa,B,171
2128,Romania,Europe,B,176
9779,Eritrea,Africa,A,156
4519,Burundi,Africa,A,156
1089,Tuvalu,Oceania,A,164
12311,Belize,North America,A,159
10757,Turkey,Asia,A,163
15979,United States,North America,A,163
10132,Czech Republic,Europe,B,180
1113,Zambia,Africa,A,156
12231,Tanzania,Africa,A,158
7790,United Arab Emirates,Asia,B,172
11975,China,Asia,A,163
10764,Ukraine,Europe,B,182
12263,Uzbekistan,Asia,A,161
2374,Haiti,North America,B,174
1246,Greenland,North America,B,171
8595,Bermuda,North America,A,163
5499,Sierra Leone,Africa,A,158
12411,Guatemala,North America,A,149
10785,Zambia,Africa,A,156
11456,Slovenia,Europe,B,181
4941,Equatorial Guinea,Africa,A,166
3168,Lithuania,Europe,B,177
7548,Estonia,Europe,B,181
10173,Greece,Europe,A,164
2196,Trinidad and Tobago,North America,B,177
15772,Iceland,Europe,B,182
13553,Israel,Asia,A,163
3967,Pakistan,Asia,A,154
16292,Slovenia,Europe,B,181
9090,Italy,Europe,B,174
8269,Cuba,North America,A,160
2583,United Arab Emirates,Asia,A,160
3938,Mongolia,Asia,B,172
18333,Equatorial Guinea,Africa,A,152
2280,Brazil,South America,B,175
15626,Albania,Europe,B,173
9992,Syria,Asia,B,178
13927,Italy,Europe,A,160
11847,Swaziland,Africa,A,159
10201,Iraq,Asia,A,157
5563,United States,North America,A,163
8355,Kazakhstan,Asia,A,161
10464,Brazil,South America,B,175
14350,Mexico,North America,B,171
18318,Denmark,Europe,B,181
9032,Equatorial Guinea,Africa,B,170
1642,Iran,Asia,B,175
2315,Croatia,Europe,A,165
1074,Timor-Leste,Asia,B,160
4312,Morocco,Africa,B,177
544,Kenya,Africa,B,168
14878,Zimbabwe,Africa,B,171
11611,Costa Rica,North America,A,161
8093,Samoa,Oceania,A,165
843,Ecuador,South America,A,156
17481,Zambia,Africa,A,156
8625,Chile,South America,A,159
1655,Japan,Asia,A,158
17288,Kuwait,Asia,B,175
4279,Lesotho,Africa,A,156
2050,Libya,Africa,B,176
5968,Armenia,Europe,B,174
5366,Ireland,Europe,B,179
4885,Brazil,South America,A,162
15085,Mali,Africa,A,161
2695,Denmark,Europe,A,169
8379,Luxembourg,Europe,A,163
14827,Switzerland,Europe,A,163
6560,Niger,Africa,B,169
8037,Namibia,Africa,A,161
9869,Madagascar,Africa,A,151
6189,Niger,Africa,A,158
14147,Angola,Africa,A,157
14501,Vietnam,Asia,A,159
11112,Tajikistan,Asia,B,170
1459,Turkmenistan,Asia,A,162
15836,Mauritius,Africa,B,171
14936,Cabo Verde,Africa,B,172
15642,Australia,Oceania,B,177
2304,Colombia,South America,B,172
1764,Saint Lucia,North America,B,174
6248,Slovenia,Europe,B,181
22,Azerbaijan,Europe,B,175
9879,Malta,Europe,A,165
300,Somalia,Africa,B,169
4602,Guinea-Bissau,Africa,B,161
12280,Algeria,Africa,B,174
17597,Fiji,Oceania,A,163
13249,Nepal,Asia,A,153
8834,Saint Vincent and the Grenadines,North America,B,177
16021,Bahrain,Asia,A,159
8197,Antigua and Barbuda,North America,A,170
8926,Zimbabwe,Africa,B,172
1093,Ukraine,Europe,A,165
10011,Tunisia,Africa,A,162
8688,Grenada,North America,B,175
6558,Nicaragua,North America,B,165
15745,Gabon,Africa,A,159
4062,Turkmenistan,Asia,B,176
11015,Nauru,Oceania,A,156
18454,Nauru,Oceania,B,168
2454,Mozambique,Africa,B,164
18121,Puerto Rico,North America,A,164
15076,Madagascar,Africa,B,166
15944,Syria,Asia,B,167
6535,Mauritania,Africa,A,159
1696,Marshall Islands,Oceania,B,167
18306,Costa Rica,North America,B,172
9187,Philippines,Asia,A,155
7408,Turkey,Asia,B,177
13704,Suriname,South America,B,175
15637,Antigua and Barbuda,North America,A,168
17300,Liberia,Africa,B,167
18149,Singapore,Asia,A,161
8430,Pakistan,Asia,B,168
2117,Peru,South America,A,154
8191,American Samoa,Oceania,A,167
3320,Tuvalu,Oceania,B,169
12060,Iraq,Asia,B,172
6,American Samoa,Oceania,B,181
2616,Antigua and Barbuda,North America,B,183
7370,South Africa,Africa,B,170
16994,Paraguay,South America,B,175
5254,Botswana,Africa,B,174
12653,Algeria,Africa,A,162
12140,Niger,Africa,B,171
8450,Qatar,Asia,B,171
9813,Guyana,South America,A,159
17687,Maldives,Asia,A,154
15981,Uruguay,South America,A,161
2114,Paraguay,South America,B,175
10951,Italy,Europe,A,161
9080,Indonesia,Asia,B,165
18567,Tunisia,Africa,A,160
16704,Trinidad and Tobago,North America,B,180
2195,Tonga,Oceania,A,166
7777,Trinidad and Tobago,North America,A,161
5631,Bulgaria,Europe,A,169
18558,Timor-Leste,Asia,B,160
14270,Guatemala,North America,B,164
1695,Malta,Europe,A,163
17228,France,Europe,B,178
2112,Papua New Guinea,Oceania,B,166
12188,Senegal,Africa,B,174
2525,Singapore,Asia,A,159
10632,Moldova,Europe,B,176
9836,Jamaica,North America,B,176
